Date,Region,Product,Sales,Profit,Quantity,Rating
12-02-2024,North,Product C,1,441,13,5
10-09-2024,West,Product C,76,173,13,4.6
09-05-2024,East,Product A,65,9,12,1.2
29-02-2024,West,Product B,418,384,6,1.8
30-05-2024,South,Product D,260,206,14,1.8
13-10-2024,West,Product A,-14,157,11,1.1
05-01-2024,South,Product C,459,326,5,2.4
22-09-2024,West,Product A,919,31,7,1.8
10-12-2024,East,Product D,686,271,10,2.3
09-05-2024,East,Product B,764,-4,14,3.3
23-09-2024,North,Product B,679,442,3,4.6
26-06-2024,East,Product C,139,70,14,4.5
09-09-2024,West,Product D,380,90,2,1.9
25-02-2024,West,Product B,97,152,16,3.7
23-03-2024,North,Product B,830,230,5,2.5
08-04-2024,South,Product D,714,4,13,4.2
28-05-2024,West,Product C,-28,168,1,1.6
24-11-2024,West,Product A,-8,474,2,3.2
04-06-2024,North,Product D,122,-46,4,3.6
08-07-2024,East,Product D,500,328,13,4.1
19-09-2024,South,Product D,829,168,2,4.4
20-03-2024,West,Product C,839,493,9,1.3
08-09-2024,West,Product B,820,163,7,2.3
06-04-2024,East,Product A,-47,422,3,3.1
16-09-2024,East,Product B,852,238,1,2.9
16-09-2024,West,Product A,7,468,10,4.6
12-04-2024,South,Product C,966,449,15,1.2
09-02-2024,North,Product D,-36,306,14,2.1
29-09-2024,North,Product B,811,318,6,4.3
10-04-2024,North,Product A,613,462,3,1.2
24-12-2024,North,Product D,637,66,14,3.2
03-11-2024,West,Product D,-53,131,9,2.9
08-08-2024,West,Product B,87,274,10,1
03-11-2024,North,Product A,547,420,10,4.1
03-05-2024,North,Product A,248,55,12,4.6
18-08-2024,South,Product B,-49,236,2,2.5
26-06-2024,West,Product A,870,484,19,1.8
03-03-2024,East,Product D,-38,427,3,1.7
25-04-2024,South,Product D,833,272,14,3.3
09-07-2024,West,Product B,368,382,17,2.8
02-03-2024,West,Product A,-40,62,16,1.7
12-09-2024,East,Product A,271,399,4,2
07-01-2024,South,Product A,68,383,9,2.6
03-06-2024,East,Product B,738,241,11,4.2
01-04-2024,East,Product D,811,483,11,3.9
14-01-2024,South,Product D,759,363,6,4.8
16-08-2024,North,Product C,949,71,1,2
26-03-2024,East,Product C,-94,-5,3,4.5
12-05-2024,West,Product C,842,39,14,3.6
01-07-2024,South,Product A,447,390,4,4.8
02-03-2024,East,Product A,585,128,1,2.9
06-08-2024,West,Product A,275,448,5,2.4
02-09-2024,North,Product D,600,-7,16,1.3
17-08-2024,West,Product C,180,342,14,3.2
19-03-2024,East,Product C,759,106,15,2.9
28-05-2024,West,Product B,692,271,12,2.5
17-05-2024,North,Product B,723,-43,8,1.1
09-11-2024,West,Product C,-41,237,17,4.8
05-03-2024,West,Product C,-9,54,18,4.9
13-01-2024,West,Product A,9,447,10,1.8
31-07-2024,East,Product D,878,78,8,3.8
29-08-2024,North,Product D,763,420,11,2.1
31-07-2024,East,Product B,687,441,12,3.7
29-06-2024,North,Product B,567,190,13,2.6
03-12-2024,East,Product B,572,83,13,3.4
21-06-2024,South,Product B,491,362,5,4.8
08-06-2024,East,Product C,771,-36,1,1.1
12-06-2024,North,Product C,378,146,18,3.2
06-07-2024,West,Product D,100,383,5,3.5
09-07-2024,North,Product C,503,411,15,1
03-11-2024,East,Product D,-34,222,18,2.4
12-09-2024,East,Product A,192,17,1,4.1
01-07-2024,East,Product C,380,116,5,4.4
26-04-2024,North,Product A,321,306,16,2.6
08-10-2024,West,Product A,801,136,14,1.5
14-07-2024,South,Product A,91,10,4,1.9
03-02-2024,South,Product D,700,96,4,1.7
21-02-2024,West,Product D,433,196,1,3.8
21-04-2024,South,Product C,443,286,11,2.1
08-09-2024,West,Product A,62,426,6,1.6
22-03-2024,North,Product B,716,7,8,3.9
19-08-2024,North,Product B,463,437,9,2.1
14-08-2024,West,Product D,-52,364,5,1.3
20-08-2024,South,Product D,286,133,11,2.6
08-08-2024,South,Product D,360,-37,7,2.6
11-02-2024,North,Product D,489,242,14,3.7
21-01-2024,North,Product D,606,240,5,2.8
11-02-2024,West,Product A,518,445,2,2.6
22-04-2024,West,Product B,518,194,13,1.5
14-04-2024,North,Product D,958,55,4,2
10-07-2024,North,Product B,359,41,10,2
17-01-2024,North,Product B,742,318,8,4.9
29-04-2024,North,Product A,357,98,1,4.7
08-05-2024,South,Product C,425,406,2,1.1
09-05-2024,North,Product B,613,-19,16,2.8
29-02-2024,East,Product D,740,447,15,2
17-02-2024,North,Product B,191,470,13,2.3
29-01-2024,North,Product A,147,372,4,2.7
06-04-2024,South,Product C,974,228,6,3.7
10-01-2024,South,Product A,655,172,14,2.2
29-08-2024,North,Product D,-29,-1,12,4.2
09-11-2024,North,Product C,245,148,4,1.1
19-08-2024,East,Product C,775,310,4,4.9
03-10-2024,South,Product C,586,369,9,3.9
10-10-2024,West,Product D,55,289,14,2.4
21-07-2024,West,Product D,813,-20,6,3.8
03-09-2024,South,Product A,993,378,6,4.9
16-10-2024,West,Product A,290,106,15,1.7
20-09-2024,North,Product B,463,351,1,3.1
01-08-2024,North,Product B,924,200,7,3.1
18-07-2024,West,Product C,346,447,18,3.4
19-03-2024,East,Product B,948,190,6,3.6
08-12-2024,West,Product C,274,359,16,4
09-12-2024,East,Product D,892,212,1,3.5
21-06-2024,West,Product D,395,372,10,1.4
09-03-2024,East,Product D,452,404,6,4.2
27-03-2024,East,Product D,720,76,15,3
10-04-2024,East,Product C,742,28,9,1.6
08-01-2024,North,Product A,955,2,12,2.2
28-11-2024,West,Product C,28,64,6,1.9
18-07-2024,North,Product A,5,222,13,2
27-03-2024,South,Product D,115,215,18,3.2
12-02-2024,South,Product C,557,-11,18,4.9
18-04-2024,South,Product D,128,59,16,2.8
31-05-2024,North,Product D,370,7,1,1.7
17-01-2024,South,Product C,-59,8,1,2.5
12-05-2024,South,Product C,183,168,18,3.9
27-05-2024,East,Product B,143,71,10,4.5
03-10-2024,West,Product D,-83,304,17,2.9
19-08-2024,East,Product C,711,65,3,2.9
09-11-2024,West,Product B,23,139,10,2.5
31-12-2024,South,Product C,144,86,17,3.6
15-08-2024,East,Product A,380,190,5,3
18-05-2024,South,Product B,879,-33,19,2.2
29-07-2024,East,Product B,804,421,10,2.9
28-01-2024,West,Product C,183,-5,8,1.1
20-02-2024,North,Product B,261,338,5,3.4
17-09-2024,North,Product B,106,3,18,3.4
17-09-2024,North,Product C,942,260,15,4.1
15-12-2024,South,Product A,912,219,14,4.6
17-12-2024,South,Product A,995,32,5,2.4
08-01-2024,South,Product D,353,466,10,1.2
15-11-2024,East,Product B,-41,255,14,2.4
17-05-2024,South,Product D,469,157,8,4.8
07-02-2024,West,Product D,879,76,15,2
20-04-2024,South,Product D,696,425,3,3.6
07-08-2024,North,Product D,24,247,10,1.5
02-12-2024,South,Product B,620,357,2,2.6
10-08-2024,West,Product A,504,315,9,3.8
15-05-2024,East,Product A,817,275,7,2.6
12-09-2024,West,Product D,858,-46,7,2.7
25-12-2024,West,Product B,-99,407,6,1.6
24-11-2024,North,Product D,115,260,11,4.6
18-02-2024,North,Product C,261,67,2,2.1
18-10-2024,West,Product D,503,415,14,4.5
19-11-2024,East,Product C,671,94,12,1.8
18-03-2024,South,Product A,834,17,1,1
14-04-2024,North,Product C,873,288,1,4.2
17-06-2024,West,Product A,278,192,10,1.5
04-08-2024,North,Product B,426,109,5,2.6
28-04-2024,South,Product B,362,492,10,2.3
08-07-2024,East,Product D,669,446,11,2.4
11-09-2024,South,Product A,763,290,18,1.4
22-09-2024,East,Product B,86,419,12,2.1
28-05-2024,South,Product A,321,238,3,3.8
12-06-2024,North,Product C,806,54,4,4.7
19-05-2024,South,Product D,865,5,9,2
12-12-2024,West,Product A,179,405,4,1.4
14-09-2024,South,Product C,351,-25,3,3.1
25-09-2024,West,Product D,370,284,14,2.8
29-06-2024,West,Product D,172,397,5,1.9
08-06-2024,North,Product D,537,76,17,2.1
16-12-2024,West,Product B,786,440,17,4.9
14-10-2024,North,Product C,953,388,4,3.1
14-10-2024,East,Product A,-89,273,18,3.7
13-08-2024,East,Product A,128,314,10,3.9
11-01-2024,South,Product D,31,129,17,1.9
10-01-2024,South,Product A,130,29,6,4.3
27-09-2024,North,Product C,972,114,18,1.9
29-09-2024,North,Product D,305,26,12,2.3
01-07-2024,South,Product C,343,473,19,2.1
01-06-2024,South,Product A,-95,150,2,1.2
10-11-2024,South,Product C,609,244,1,4.2
29-11-2024,West,Product B,32,165,8,3.3
03-05-2024,East,Product B,420,101,2,1.6
23-04-2024,South,Product D,829,48,11,4.4
04-10-2024,West,Product B,129,287,3,1.7
31-07-2024,North,Product B,133,125,3,1.2
20-06-2024,South,Product C,933,461,11,1.6
14-10-2024,North,Product D,193,271,18,3.1
22-06-2024,North,Product B,844,356,4,4.8
22-04-2024,East,Product A,538,120,11,3.3
01-05-2024,North,Product D,223,57,1,1.5
01-02-2024,West,Product A,750,216,14,4.9
09-08-2024,East,Product B,844,29,6,1.6
28-04-2024,South,Product B,10,399,5,3.1
08-02-2024,West,Product A,303,314,4,3.9
24-09-2024,North,Product D,343,-17,13,3.5
20-08-2024,South,Product C,376,44,10,1.8
18-01-2024,South,Product D,564,359,15,1.8
28-05-2024,North,Product A,-63,481,11,2.8
28-05-2024,West,Product A,512,409,2,3.3
05-05-2024,West,Product B,798,150,9,3.2
28-10-2024,South,Product B,881,-42,19,1.5
25-12-2024,North,Product B,319,364,4,4.6
25-08-2024,North,Product A,460,290,18,3.1
14-05-2024,South,Product B,632,123,17,1.6
30-05-2024,North,Product C,551,-8,2,2.7
23-08-2024,East,Product B,456,2,8,4.7
11-08-2024,West,Product D,340,449,14,2.4
21-07-2024,West,Product B,521,479,14,3.4
12-09-2024,West,Product B,-87,396,12,1.2
26-03-2024,East,Product A,806,385,13,3
29-05-2024,South,Product B,978,-10,10,1.3
22-08-2024,West,Product B,467,362,5,4.8
10-12-2024,North,Product D,16,4,6,1.9
22-01-2024,South,Product D,169,210,1,3.8
13-12-2024,South,Product C,988,15,1,3.1
11-10-2024,West,Product A,93,467,11,3.3
25-09-2024,North,Product A,747,133,9,3
14-09-2024,South,Product C,88,217,17,2.7
29-01-2024,West,Product B,876,255,17,2.2
31-07-2024,North,Product D,136,353,10,4.8
09-10-2024,North,Product C,638,308,5,3.3
19-02-2024,South,Product D,186,275,1,3.9
04-04-2024,East,Product A,202,102,19,3.9
28-03-2024,East,Product D,664,407,19,3.5
13-02-2024,West,Product B,798,207,4,4.9
04-10-2024,West,Product B,976,-35,3,1.2
19-06-2024,East,Product B,775,266,9,3.4
07-07-2024,North,Product C,691,393,16,4.5
18-12-2024,South,Product C,350,498,14,2.6
02-07-2024,North,Product A,933,472,10,3.3
03-01-2024,South,Product B,775,320,13,3.1
09-07-2024,North,Product B,292,423,1,3.1
27-04-2024,South,Product C,733,46,14,2.7
19-01-2024,East,Product B,949,466,5,1.1
23-01-2024,East,Product A,810,487,2,3.5
30-01-2024,East,Product A,781,184,10,3.9
21-10-2024,East,Product C,989,498,6,2.6
17-04-2024,South,Product D,959,357,11,5
07-10-2024,South,Product A,456,198,7,4.9
07-05-2024,East,Product D,631,425,2,2.2
16-08-2024,South,Product A,558,334,12,1.5
20-04-2024,North,Product B,-29,222,19,1
15-05-2024,West,Product B,13,224,4,1.2
27-12-2024,South,Product D,424,31,18,3.1
04-07-2024,South,Product C,624,437,5,1.1
23-05-2024,North,Product D,975,29,12,4.1
12-03-2024,East,Product C,945,372,2,1.9
08-05-2024,North,Product A,51,133,7,1.8
29-12-2024,East,Product C,243,123,14,3.5
17-09-2024,North,Product D,1,145,14,2.3
03-01-2024,East,Product D,524,101,7,1.4
13-04-2024,North,Product C,954,7,12,2.9
11-08-2024,West,Product C,512,99,15,3.9
15-11-2024,West,Product A,633,195,15,3.1
27-12-2024,South,Product A,848,-1,8,2.4
19-12-2024,West,Product D,452,103,10,5
10-01-2024,North,Product A,582,397,7,3.1
28-10-2024,West,Product A,22,111,14,3.4
18-08-2024,North,Product C,859,479,19,4.3
06-08-2024,East,Product B,-78,323,5,1.2
06-03-2024,West,Product D,749,484,17,3.2
21-04-2024,West,Product A,138,250,10,3
13-01-2024,East,Product D,496,67,14,3.6
26-03-2024,West,Product C,707,61,4,1.2
21-08-2024,South,Product B,793,447,15,1.6
30-03-2024,North,Product C,529,171,16,5
09-11-2024,South,Product B,554,460,16,2.1
23-02-2024,East,Product C,505,397,8,1.2
12-01-2024,West,Product B,8,313,11,4.8
27-07-2024,North,Product B,597,439,3,4.6
14-01-2024,South,Product C,758,251,15,2.4
30-04-2024,South,Product A,913,236,16,1.6
20-01-2024,East,Product A,783,351,2,4.3
15-03-2024,West,Product A,191,424,7,4.8
30-08-2024,North,Product B,-55,246,12,1.9
10-08-2024,West,Product D,876,77,2,2.1
10-03-2024,West,Product D,467,409,15,1.9
07-11-2024,East,Product C,54,69,9,3
29-07-2024,East,Product A,257,493,2,3.2
10-04-2024,North,Product D,780,445,1,3.1
04-07-2024,North,Product A,276,142,9,1.5
11-05-2024,East,Product C,85,349,18,4.4
20-04-2024,East,Product D,894,-10,18,2.5
11-05-2024,North,Product A,532,401,16,1.6
20-01-2024,South,Product C,578,315,10,3.6
24-01-2024,South,Product D,31,287,7,4.4
14-08-2024,West,Product A,340,56,9,2.7
02-06-2024,North,Product D,328,491,1,1.8
19-10-2024,North,Product C,458,385,10,3.5
17-08-2024,West,Product C,-51,354,4,4.2
05-11-2024,North,Product C,676,12,2,2.5
24-12-2024,South,Product B,312,271,14,4.3
20-07-2024,North,Product C,863,332,1,3.4
07-02-2024,East,Product C,712,73,9,3
16-09-2024,North,Product D,539,249,13,4.6
06-07-2024,North,Product A,913,315,4,4.5
26-02-2024,West,Product D,899,398,5,4.2
20-01-2024,East,Product A,619,497,16,3.1
29-09-2024,West,Product A,889,250,3,4.5
28-04-2024,North,Product D,634,48,8,2.1
11-03-2024,East,Product D,174,324,3,3.6
04-01-2024,South,Product C,222,442,14,4.6
08-08-2024,South,Product A,92,105,9,4.6
14-01-2024,North,Product B,528,-6,12,1.3
03-01-2024,South,Product D,111,240,1,2
03-08-2024,North,Product B,703,334,15,2.1
16-08-2024,West,Product C,-36,177,13,1.3
01-12-2024,North,Product D,824,322,12,3.6
04-07-2024,East,Product D,892,93,16,4.8
24-02-2024,East,Product A,953,369,11,1.7
10-09-2024,North,Product D,504,225,3,3.5
24-01-2024,South,Product C,108,321,18,2.5
10-06-2024,West,Product C,64,422,4,4.7
06-06-2024,North,Product A,341,37,14,4.6
22-03-2024,South,Product D,40,281,12,1.7
07-06-2024,East,Product B,632,462,2,4.9
06-07-2024,West,Product A,851,463,16,3.3
29-02-2024,South,Product D,778,358,3,1.9
31-10-2024,North,Product D,-54,177,12,4.9
14-11-2024,West,Product C,652,-11,19,3.2
31-12-2024,West,Product D,693,264,19,2.8
29-07-2024,South,Product D,188,-14,18,1.6
31-05-2024,South,Product C,495,377,9,4.2
18-04-2024,North,Product B,449,204,18,4.9
16-03-2024,East,Product B,982,151,1,3.1
30-01-2024,West,Product B,655,74,17,2.3
09-11-2024,North,Product D,977,461,13,4.3
26-04-2024,East,Product C,56,90,14,4.6
21-12-2024,South,Product A,20,311,13,1.9
10-07-2024,East,Product D,449,274,12,2.6
19-01-2024,South,Product C,745,413,1,1.4
21-06-2024,East,Product C,499,244,5,3.4
15-08-2024,North,Product A,760,105,15,1.2
15-12-2024,South,Product C,724,131,19,2.2
01-07-2024,West,Product B,-82,-11,4,4.7
22-04-2024,North,Product D,362,432,14,2.3
01-07-2024,North,Product B,315,-44,8,3.8
25-05-2024,East,Product D,248,402,16,1.6
14-11-2024,North,Product D,781,278,4,1.8
25-04-2024,East,Product C,845,-48,1,3.7
22-04-2024,East,Product C,523,94,9,4.8
07-09-2024,South,Product A,214,291,5,3
07-09-2024,North,Product A,980,250,17,2.4
29-10-2024,North,Product B,114,24,19,1.9
08-11-2024,West,Product D,-52,117,3,4.4
27-04-2024,North,Product A,177,366,7,2
27-10-2024,West,Product D,940,90,4,3.2
09-06-2024,North,Product B,268,103,17,4.9
16-07-2024,East,Product D,668,283,6,3.7
16-09-2024,West,Product B,964,394,18,3.3
27-05-2024,East,Product B,892,17,7,3.3
27-08-2024,West,Product C,445,93,18,1.6
16-02-2024,North,Product D,273,223,7,4.2
16-07-2024,West,Product C,386,259,17,1.9
16-02-2024,East,Product D,612,-19,2,1.2
18-03-2024,East,Product B,252,189,5,3.5
03-05-2024,North,Product B,-83,29,3,1.7
15-03-2024,East,Product A,-39,467,11,4
24-12-2024,North,Product A,87,19,1,2.4
16-05-2024,South,Product A,390,358,15,2.5
30-03-2024,East,Product D,33,217,17,1.5
20-11-2024,South,Product D,407,487,10,4.4
01-03-2024,South,Product B,228,186,8,4.3
17-05-2024,West,Product B,878,59,10,3.1
19-02-2024,South,Product C,-96,253,16,2.9
15-09-2024,West,Product C,856,4,9,3.2
16-04-2024,East,Product C,566,104,1,1.1
22-04-2024,North,Product A,716,75,16,4.5
15-12-2024,North,Product B,220,273,4,4.8
10-09-2024,West,Product C,460,285,15,1.2
27-04-2024,West,Product A,46,54,13,4.6
16-07-2024,South,Product A,914,376,9,2.7
02-12-2024,West,Product B,950,332,11,2.1
30-12-2024,South,Product D,895,169,7,1.8
20-02-2024,South,Product C,795,294,13,4.6
01-09-2024,West,Product B,644,13,13,1.7
04-02-2024,South,Product B,495,333,9,4.5
28-10-2024,East,Product B,386,65,12,2.9
09-03-2024,East,Product D,70,213,13,2.2
14-12-2024,West,Product A,739,313,14,4.5
15-11-2024,South,Product A,724,-8,4,2
18-02-2024,West,Product A,329,111,13,1.6
14-03-2024,East,Product B,-100,207,7,3.1
10-07-2024,South,Product A,239,43,16,2
17-09-2024,West,Product A,361,139,9,2.9
21-12-2024,North,Product D,733,203,3,4.2
10-03-2024,South,Product C,625,262,15,2.6
30-03-2024,East,Product C,-73,392,5,2.5
16-09-2024,North,Product D,-42,-45,13,3.4
05-05-2024,East,Product C,131,100,8,3.3
18-08-2024,East,Product A,574,407,16,3.1
21-10-2024,West,Product C,462,32,17,1.9
08-05-2024,East,Product B,715,97,10,4.2
06-10-2024,North,Product A,-11,413,1,4.3
08-11-2024,West,Product B,593,467,15,4.9
09-04-2024,West,Product B,999,24,18,1.5
21-11-2024,South,Product B,130,282,13,1.3
23-10-2024,North,Product B,-58,359,10,2.6
30-06-2024,North,Product C,32,332,18,1.9
22-06-2024,East,Product A,52,469,9,2.5
11-11-2024,West,Product A,216,405,19,2.9
29-12-2024,North,Product C,249,213,10,2.1
06-07-2024,North,Product B,900,37,15,2.8
26-02-2024,East,Product D,863,373,7,3
31-01-2024,South,Product D,448,329,9,3.9
24-03-2024,North,Product A,569,481,19,2.3
31-05-2024,East,Product B,997,167,6,3.2
05-02-2024,South,Product B,537,55,10,1
31-07-2024,South,Product A,403,320,6,3.6
29-12-2024,South,Product B,768,168,9,1.1
15-04-2024,South,Product C,988,62,5,2.3
07-12-2024,North,Product C,337,160,10,1
07-08-2024,North,Product A,963,470,16,1.1
11-06-2024,East,Product C,167,312,1,1.8
07-08-2024,North,Product C,398,297,7,4.8
26-09-2024,North,Product A,693,-7,14,4.7
29-04-2024,North,Product D,86,376,16,2.2
01-12-2024,South,Product A,4,329,12,2.7
30-06-2024,North,Product C,843,423,1,3.4
15-04-2024,West,Product C,150,464,9,1.9
04-08-2024,East,Product C,657,402,15,1.8
23-07-2024,North,Product D,856,228,5,3.8
10-03-2024,West,Product D,669,377,3,3.7
13-02-2024,West,Product A,475,248,14,1.2
24-11-2024,South,Product D,628,154,10,5
27-10-2024,East,Product C,778,79,8,2.6
15-08-2024,South,Product A,-74,203,11,3.3
02-07-2024,West,Product D,571,56,14,4.3
16-04-2024,North,Product C,320,277,19,4.9
24-03-2024,West,Product A,254,155,13,4.5
03-12-2024,East,Product C,-85,323,8,1.9
06-09-2024,West,Product D,219,28,12,4.3
28-12-2024,West,Product D,289,206,3,3.5
21-01-2024,South,Product B,-44,170,2,3.2
14-07-2024,West,Product B,70,164,3,2.1
26-06-2024,South,Product D,987,34,13,3.5
07-01-2024,South,Product D,371,-26,13,5
10-03-2024,North,Product A,249,104,19,2.2
06-05-2024,West,Product B,754,438,9,2
08-06-2024,North,Product C,354,54,9,4.3
04-09-2024,East,Product B,209,301,7,2
21-07-2024,South,Product D,952,196,17,3.8
27-05-2024,South,Product D,120,26,2,2.5
22-05-2024,East,Product C,144,238,7,2.6
17-07-2024,South,Product C,390,154,13,3.5
02-06-2024,North,Product D,648,435,12,3.2
21-05-2024,North,Product A,316,268,18,1.1
08-11-2024,East,Product A,-74,160,9,3.6
13-06-2024,West,Product C,5,84,17,1.5
09-11-2024,South,Product C,687,238,2,4.1
21-01-2024,West,Product A,952,92,2,2.3
22-03-2024,North,Product D,62,494,4,4
09-03-2024,North,Product D,664,321,13,1.9
10-05-2024,South,Product C,552,389,8,2.7
27-03-2024,East,Product C,-70,265,17,4.1
05-08-2024,North,Product D,507,143,17,4.3
31-10-2024,West,Product A,983,381,2,4.2
10-12-2024,North,Product C,909,188,10,4.7
06-12-2024,South,Product C,592,308,11,1.8
09-06-2024,East,Product B,464,316,5,3
26-06-2024,North,Product B,439,145,17,4.4
26-04-2024,South,Product D,355,324,16,4.2
14-07-2024,North,Product D,329,345,14,3
22-11-2024,North,Product B,898,196,12,3.4
26-03-2024,West,Product A,-34,487,15,3.3
15-10-2024,North,Product B,177,97,12,1.6
21-03-2024,North,Product D,315,455,9,1.7
31-05-2024,East,Product C,-64,363,3,4.4
01-03-2024,West,Product D,921,18,19,1.7
01-03-2024,East,Product C,429,396,17,2.8
19-12-2024,South,Product C,-80,359,2,1
28-01-2024,North,Product B,312,214,2,1.4
12-02-2024,West,Product C,841,375,3,4.9
17-06-2024,East,Product D,127,156,16,5
26-03-2024,East,Product A,86,302,12,3
25-06-2024,South,Product C,82,426,7,3.1
17-01-2024,South,Product C,-95,484,5,2.3
07-04-2024,South,Product C,235,228,7,3.1
16-07-2024,East,Product A,769,435,14,2.1
07-04-2024,North,Product D,382,489,18,2.9
05-03-2024,South,Product C,63,-8,13,1.1
25-11-2024,East,Product C,617,28,1,4.9
06-12-2024,South,Product C,-72,90,12,3.6
05-01-2024,North,Product D,396,152,8,1.9
02-01-2024,South,Product C,468,415,8,4.3
22-01-2024,West,Product A,224,485,3,1.1
21-04-2024,East,Product B,99,350,6,1.9
26-02-2024,East,Product A,245,443,12,3
06-03-2024,South,Product B,135,0,15,1.3
25-11-2024,South,Product A,450,358,9,1.7
07-04-2024,North,Product B,730,198,12,3
23-05-2024,South,Product A,818,-32,9,3.1
04-05-2024,South,Product C,820,400,3,4
15-06-2024,North,Product D,248,264,3,1.3
26-03-2024,West,Product A,192,-44,6,1.3
16-03-2024,North,Product A,971,138,13,1
09-12-2024,North,Product B,-49,366,11,2
20-10-2024,North,Product C,272,304,2,4
28-02-2024,East,Product D,716,52,10,3.8
17-05-2024,South,Product C,921,182,16,4.1
08-04-2024,West,Product C,333,113,4,1.3
10-07-2024,East,Product D,-12,225,9,3.3
30-08-2024,South,Product A,488,-46,8,3.5
14-11-2024,East,Product B,254,478,12,3.1
18-02-2024,East,Product C,44,336,2,4.6
01-02-2024,South,Product A,-79,188,6,4.4
03-10-2024,West,Product C,562,96,15,4.6
20-01-2024,East,Product B,618,268,10,4.4
02-06-2024,North,Product B,257,-40,1,3.1
08-03-2024,East,Product D,663,247,9,3.2
31-12-2024,East,Product C,407,444,18,4.4
01-08-2024,South,Product B,679,-47,17,5
22-05-2024,East,Product D,398,192,11,4.6
19-08-2024,West,Product B,-84,214,6,4.7
31-07-2024,East,Product B,9,121,1,1.8
19-03-2024,East,Product B,52,456,12,1
01-08-2024,East,Product D,267,79,7,1.1
25-04-2024,East,Product B,882,200,1,4.4
01-04-2024,South,Product C,765,177,8,2.5
26-09-2024,North,Product B,227,425,5,1.7
16-06-2024,North,Product A,447,278,15,1.5
27-02-2024,South,Product D,35,404,1,1.6
10-10-2024,East,Product A,415,103,3,2.7
26-01-2024,East,Product A,125,184,2,2.4
06-03-2024,South,Product D,834,486,18,4.9
04-09-2024,North,Product B,-3,349,10,4.9
10-09-2024,West,Product C,744,195,19,3.9
13-02-2024,East,Product D,217,146,3,4
06-04-2024,South,Product B,661,205,5,3.4
11-02-2024,East,Product B,7,408,11,1.8
14-08-2024,North,Product D,578,30,6,3.8
18-09-2024,East,Product A,734,-5,10,1
15-06-2024,North,Product D,149,88,3,4.3
05-10-2024,West,Product D,367,244,12,1.1
29-03-2024,West,Product B,134,25,6,4.3
26-06-2024,East,Product C,836,191,18,1.2
15-07-2024,South,Product A,369,423,14,1.7
02-11-2024,North,Product D,666,342,3,2.4
23-09-2024,East,Product D,562,494,14,3.5
24-09-2024,North,Product A,188,340,6,2.8
14-03-2024,South,Product C,600,182,1,3.6
08-01-2024,East,Product B,379,107,4,4.8
23-10-2024,South,Product A,595,414,18,2.2
12-06-2024,North,Product D,-50,187,11,3.6
25-03-2024,East,Product D,165,387,15,1
12-03-2024,South,Product D,91,102,17,2.3
24-02-2024,West,Product C,-19,259,10,2.6
16-02-2024,North,Product A,770,-8,1,2.3
25-08-2024,East,Product B,150,121,15,2.6
13-04-2024,West,Product D,77,419,14,1.7
28-07-2024,South,Product A,307,382,9,2.4
11-02-2024,West,Product D,786,481,3,1.5
11-11-2024,North,Product B,637,395,3,4.4
24-09-2024,East,Product C,327,331,15,3.3
19-09-2024,West,Product D,335,469,15,3.5
01-12-2024,South,Product C,940,234,5,3.5
30-12-2024,West,Product C,210,51,14,2.6
15-09-2024,East,Product A,827,83,14,4.1
09-10-2024,West,Product B,-57,193,15,1.9
23-04-2024,East,Product B,-24,366,3,3.2
28-12-2024,South,Product B,22,203,17,2.9
09-02-2024,East,Product C,401,216,6,3.5
07-08-2024,South,Product B,124,473,18,4.3
08-05-2024,West,Product D,939,213,10,1.1
08-01-2024,East,Product B,832,454,9,4.4
10-04-2024,North,Product A,574,87,4,3.6
24-06-2024,South,Product C,511,361,11,4.5
16-04-2024,West,Product B,562,393,3,4.9
10-04-2024,West,Product D,575,351,7,4.4
16-09-2024,South,Product B,699,230,8,2.1
31-12-2024,North,Product C,54,397,12,4.9
02-09-2024,South,Product C,-11,306,15,1.7
01-10-2024,East,Product A,95,370,11,1.2
01-02-2024,West,Product D,808,355,4,4.5
16-05-2024,South,Product B,858,136,4,1.1
12-01-2024,East,Product D,827,206,16,3.9
28-10-2024,West,Product C,705,339,7,3.4
16-01-2024,West,Product A,250,359,17,4.2
08-05-2024,East,Product B,965,299,9,3.5
03-03-2024,South,Product C,119,-36,17,4.6
18-04-2024,South,Product C,35,94,17,2.9
21-01-2024,West,Product B,858,-40,6,1.2
06-06-2024,South,Product D,481,231,18,3
25-09-2024,North,Product A,305,388,9,2.7
10-06-2024,South,Product A,554,183,5,1.3
16-09-2024,South,Product C,663,53,2,1.1
11-04-2024,West,Product C,443,103,13,1.8
10-08-2024,West,Product A,209,482,4,2.1
28-02-2024,East,Product C,189,395,19,1.6
03-09-2024,West,Product C,861,441,3,1.4
07-05-2024,South,Product B,268,56,16,3.9
09-10-2024,North,Product A,53,104,5,4.1
20-11-2024,East,Product C,214,96,14,2.2
25-01-2024,West,Product A,420,92,8,2.1
10-05-2024,East,Product D,402,459,8,1.2
18-12-2024,South,Product B,186,59,5,1.9
14-07-2024,East,Product A,52,443,14,2.3
07-10-2024,West,Product A,213,379,5,5
02-06-2024,East,Product C,397,272,16,4.6
12-05-2024,South,Product A,228,339,15,1.1
14-08-2024,West,Product B,164,258,1,3
07-07-2024,South,Product B,909,227,15,2.7
21-09-2024,West,Product A,845,414,6,4.6
13-05-2024,West,Product D,89,41,3,5
29-07-2024,North,Product B,38,259,18,4.7
